,起点城市,起点城市所属地级市,起点城市所属省份,起点机场,终点城市,终点城市所属地级市,终点城市所属省份,终点机场,航空公司,航班,机型,出发时间,到达时间,准点率,班次_周一,班次_周二,班次_周三,班次_周四,班次_周五,班次_周六,班次_周日
1237,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,南方航空,CZ5393,波音737-800（中型）,9:55,12:25,93%,1,0,1,1,1,1,1
1238,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,厦门航空,MF8311,波音737-800（中型）,9:55,12:25,93%,1,0,1,1,1,1,1
1239,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,河北航空,NS8311,波音737（中型）,9:55,12:25,93%,1,0,1,1,1,1,1
1240,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,南方航空,CZ5176,波音737-800（中型）,13:35,15:45,-,0,1,0,1,1,0,1
1241,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,厦门航空,MF8129,波音737-800（中型）,13:35,15:45,-,0,1,0,1,1,0,1
1242,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,河北航空,NS8129,,13:35,15:45,-,0,1,0,1,1,0,1
1243,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,中国国航,CA8964,波音737-400（中型）,14:55,17:25,88%,0,1,0,0,0,0,0
1244,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,山东航空,SC8964,,14:55,17:25,88%,0,1,0,0,0,0,0
1245,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,深圳航空,ZH4664,,14:55,17:25,88%,0,1,0,0,0,0,0
1246,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,中国国航,CA8964,波音737-400（中型）,15:15,17:25,88%,0,0,0,1,0,1,0
1247,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,山东航空,SC8964,,15:15,17:25,88%,0,0,0,1,0,1,0
1248,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,深圳航空,ZH4664,,15:15,17:25,88%,0,0,0,1,0,1,0
1249,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,中国国航,CA3574,空中客车A320（中型）,16:10,18:30,87%,1,1,1,1,1,1,1
1250,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,昆明航空,KY9334,,16:10,18:30,87%,1,1,1,1,1,1,1
1251,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,深圳航空,ZH9334,波音737-800（中型）,16:10,18:30,87%,1,1,1,1,1,1,1
1252,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,南方航空,CZ6918,波音737MAX8（中型）,17:20,19:35,80%,1,1,1,1,1,1,1
1253,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,厦门航空,MF4593,,17:20,19:35,82%,1,1,1,1,1,1,1
1254,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,福州航空,FU7454,波音737-800（中型）,20:40,22:55,71%,1,1,1,1,0,1,1
1255,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,海南航空,HU7454,波音737-800（中型）,20:40,22:55,71%,1,1,1,1,0,1,1
1256,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,金鹏航空,Y87454,波音737-800（中型）,20:40,22:55,71%,1,1,1,1,0,1,1
1257,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,福州航空,FU7454,波音737-800（中型）,21:00,23:25,71%,0,0,0,0,1,0,0
1258,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,海南航空,HU7454,波音737-800（中型）,21:00,23:25,71%,0,0,0,0,1,0,0
1259,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,金鹏航空,Y87454,波音737-800（中型）,21:00,23:25,71%,0,0,0,0,1,0,0
1260,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,天津航空,GS7420,空中客车A320（中型）,21:45,23:55,68%,0,1,0,1,0,1,0
1261,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,祥鹏航空,8L9744,波音737（中型）,22:00,0:30,82%,1,0,1,0,1,0,1
1262,福州,福州市,福建省,福州长乐国际机场,郑州,郑州市,河南省,郑州新郑国际机场T2,西部航空,PN6378,空中客车A320（中型）,23:05,1:20,91%,0,1,0,1,0,1,0
1263,成都,成都市,四川省,成都双流国际机场T1,厦门,厦门市,福建省,厦门高崎国际机场T4,四川航空,3U1637,空中客车A320（中型）,7:40,11:35,98%,1,1,1,1,1,1,1
1264,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,成都航空,EU2735,空中客车A320（中型）,7:40,11:35,98%,1,1,1,1,1,1,1
1265,成都,成都市,四川省,成都双流国际机场T1,厦门,厦门市,福建省,厦门高崎国际机场T4,四川航空,3U8869,空中客车A320-200（中型）,8:40,11:05,89%,1,1,1,1,1,1,1
1266,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,成都航空,EU2443,空中客车A321（中型）,8:40,11:05,89%,0,1,1,1,1,1,1
1267,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,山东航空,SC7039,空中客车A321（中型）,8:40,11:05,89%,0,1,1,1,1,1,1
1268,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,南方航空,CZ5390,波音737-800（中型）,9:10,11:45,88%,1,0,1,0,1,1,0
1269,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,厦门航空,MF8490,波音737-800（中型）,9:10,11:45,89%,1,1,1,1,1,1,1
1270,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,河北航空,NS8490,,9:10,11:45,89%,1,1,1,1,1,1,1
1271,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,中国国航,CA4764,波音737-800（中型）,11:45,15:55,84%,1,0,1,0,1,0,1
1272,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,山东航空,SC4764,波音737-800（中型）,11:45,15:55,84%,1,0,1,0,1,0,1
1273,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,南方航空,CZ5306,波音737-800（中型）,11:50,14:30,86%,1,1,1,1,1,1,1
1274,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,厦门航空,MF8402,波音737-800（中型）,11:50,14:30,86%,1,1,1,1,1,1,1
1275,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,河北航空,NS8402,,11:50,14:30,86%,1,1,1,1,1,1,1
1276,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,南方航空,CZ5344,波音787-8（大型）,15:20,17:55,86%,1,1,1,1,1,1,1
1277,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,厦门航空,MF8442,梦想客机波音787（大型）,15:20,17:55,86%,1,1,1,1,1,1,1
1278,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,河北航空,NS8442,,15:20,17:55,86%,1,1,1,1,1,1,1
1279,成都,成都市,四川省,成都双流国际机场T1,厦门,厦门市,福建省,厦门高崎国际机场T4,四川航空,3U8233,空中客车A319（中型）,16:05,20:00,97%,0,0,0,1,0,1,0
1280,成都,成都市,四川省,成都双流国际机场T1,厦门,厦门市,福建省,厦门高崎国际机场T4,四川航空,3U8937,空中客车A320（中型）,16:05,20:00,98%,0,0,0,0,0,0,1
1281,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,山东航空,SC7045,空中客车A320（中型）,16:05,20:00,98%,0,0,0,0,0,0,1
1282,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,中国国航,CA4539,空中客车A321（中型）,18:00,20:35,75%,1,1,1,1,1,1,1
1283,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,山东航空,SC4539,空中客车A321（中型）,18:00,20:35,75%,1,1,1,1,1,1,1
1284,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,西藏航空,TV6459,,18:00,20:35,75%,1,1,1,1,1,1,1
1285,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,深圳航空,ZH4539,空中客车A321（中型）,18:00,20:35,75%,1,1,1,1,1,1,1
1286,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,中国国航,CA4936,波音737-800（中型）,20:00,0:20,97%,1,0,1,0,1,0,1
1287,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T4,山东航空,SC4936,波音737-800（中型）,20:00,0:20,97%,1,0,1,0,1,0,1
1288,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,南方航空,CZ5334,波音737-800（中型）,20:10,23:00,75%,0,1,0,0,0,0,0
1289,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,厦门航空,MF8432,波音737-800（中型）,20:10,23:00,75%,0,1,0,0,0,0,0
1290,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,河北航空,NS8432,,20:10,23:00,75%,0,1,0,0,0,0,0
1291,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,南方航空,CZ5334,波音737-800（中型）,21:05,23:40,75%,1,0,1,1,1,1,1
1292,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,厦门航空,MF8432,波音737-800（中型）,21:05,23:40,75%,1,0,1,1,1,1,1
1293,成都,成都市,四川省,成都双流国际机场T2,厦门,厦门市,福建省,厦门高崎国际机场T3,河北航空,NS8432,,21:05,23:40,75%,1,0,1,1,1,1,1
1294,成都,成都市,四川省,成都双流国际机场T1,吕梁,吕梁市,山西省,吕梁机场,四川航空,3U8103,空中客车A319（中型）,13:50,15:35,98%,0,0,0,0,0,0,1
1295,成都,成都市,四川省,成都双流国际机场T1,吕梁,吕梁市,山西省,吕梁机场,华夏航空,G56901,,13:50,15:35,98%,0,0,0,0,0,0,1
1296,成都,成都市,四川省,成都双流国际机场T1,吕梁,吕梁市,山西省,吕梁机场,四川航空,3U8103,空中客车A319（中型）,14:00,15:50,98%,0,0,0,0,1,0,0
1297,成都,成都市,四川省,成都双流国际机场T1,吕梁,吕梁市,山西省,吕梁机场,华夏航空,G56901,,14:00,15:50,98%,0,0,0,0,1,0,0
1298,兰州,兰州市,甘肃省,兰州中川机场T1,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,首都航空,JD5812,,16:30,19:20,86%,0,1,0,1,0,1,0
1299,兰州,兰州市,甘肃省,兰州中川机场T2,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,南方航空,CZ6492,空中客车A320（中型）,20:40,23:35,97%,1,0,1,0,1,0,1
1300,兰州,兰州市,甘肃省,兰州中川机场T2,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,东方航空,MU4630,空中客车A319（中型）,20:40,23:35,97%,1,0,1,0,1,0,1
1301,兰州,兰州市,甘肃省,兰州中川机场T2,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,瑞丽航空,DR5332,波音737-800（中型）,21:30,0:05,71%,1,1,1,1,1,1,1
1302,南昌,南昌市,江西省,南昌昌北国际机场T2,三亚,三亚市,海南省,三亚凤凰国际机场T1,海南航空,HU7668,波音737-800（中型）,18:40,21:25,89%,1,0,1,0,1,0,1
1303,南昌,南昌市,江西省,南昌昌北国际机场T2,三亚,三亚市,海南省,三亚凤凰国际机场T1,西部航空,PN6318,空中客车A320（中型）,19:45,22:15,95%,1,1,1,1,1,1,1
1304,南昌,南昌市,江西省,南昌昌北国际机场T2,三亚,三亚市,海南省,三亚凤凰国际机场T2,首都航空,JD5642,空中客车A321（中型）,21:40,0:20,98%,1,1,1,1,1,1,1
1305,西安,西安市,陕西省,西安咸阳国际机场T3,万州,,重庆市,万州五桥机场,南方航空,CZ5158,波音737-800（中型）,17:55,19:10,86%,1,1,1,1,1,1,1
1306,西安,西安市,陕西省,西安咸阳国际机场T3,万州,,重庆市,万州五桥机场,厦门航空,MF8234,波音737-800（中型）,17:55,19:10,88%,1,1,1,1,1,1,1
1307,西安,西安市,陕西省,西安咸阳国际机场T3,万州,,重庆市,万州五桥机场,河北航空,NS8234,,17:55,19:10,88%,1,1,1,1,1,1,1
1308,南通,南通市,江苏省,南通兴东国际机场,哈尔滨,哈尔滨市,黑龙江省,哈尔滨太平国际机场T2,山东航空,SC9746,,18:20,22:55,93%,1,1,1,1,1,1,1
1309,南通,南通市,江苏省,南通兴东国际机场,哈尔滨,哈尔滨市,黑龙江省,哈尔滨太平国际机场T2,深圳航空,ZH9746,波音737-800（中型）,18:20,22:55,93%,1,1,1,1,1,1,1
1310,福州,福州市,福建省,福州长乐国际机场,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,南方航空,CZ5569,波音737（中型）,7:40,9:35,97%,1,1,1,1,1,1,1
1311,福州,福州市,福建省,福州长乐国际机场,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,厦门航空,MF8607,波音737（中型）,7:40,9:35,97%,1,1,1,1,1,1,1
1312,福州,福州市,福建省,福州长乐国际机场,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,河北航空,NS8607,,7:40,9:35,97%,1,1,1,1,1,1,1
1313,福州,福州市,福建省,福州长乐国际机场,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,福州航空,FU6559,波音737-800（中型）,8:55,11:05,98%,1,0,1,0,1,0,1
1314,福州,福州市,福建省,福州长乐国际机场,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,福州航空,FU6565,波音737（中型）,10:30,12:35,95%,1,0,1,0,1,0,1
1315,乌鲁木齐,乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐地窝堡国际机场T1,琼海,,海南省,琼海博鳌机场,天津航空,GS3564,,7:10,14:20,95%,1,1,1,1,1,1,1
1316,乌鲁木齐,乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐地窝堡国际机场T2,琼海,,海南省,琼海博鳌机场,乌鲁木齐航空,UQ3564,波音737-800（中型）,7:10,14:20,95%,1,1,1,1,1,1,1
1317,重庆,,重庆市,重庆江北国际机场T2A,陇南,陇南市,甘肃省,陇南成县机场,华夏航空,G52783,庞巴迪宇航CRJ900（小型）,7:10,8:25,95%,1,0,1,0,1,0,1
1318,阜阳,阜阳市,安徽省,阜阳西关机场,西安,西安市,陕西省,西安咸阳国际机场T2,天津航空,GS7660,巴西航空工业公司195（中型）,15:35,17:15,91%,0,1,0,1,0,1,0
1319,珠海,珠海市,广东省,珠海金湾机场,长沙,长沙市,湖南省,长沙黄花国际机场T2,南方航空,CZ3719,波音737-200（中型）,8:00,9:40,97%,1,0,1,0,1,0,1
1320,珠海,珠海市,广东省,珠海金湾机场,长沙,长沙市,湖南省,长沙黄花国际机场T2,海南航空,HU7558,波音737-800（中型）,14:15,15:45,97%,1,0,1,0,1,0,1
1321,珠海,珠海市,广东省,珠海金湾机场,长沙,长沙市,湖南省,长沙黄花国际机场T2,东方航空,MU2966,空中客车A321（中型）,21:05,22:35,89%,1,1,1,1,1,1,1
1322,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,中国国航,CA3497,波音737-800（中型）,11:10,17:40,97%,0,0,0,0,1,1,1
1323,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,昆明航空,KY9719,空中客车A320（中型）,11:10,17:40,97%,0,0,0,0,1,1,1
1324,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,深圳航空,ZH9719,空中客车A320（中型）,11:10,17:40,97%,0,0,0,0,1,1,1
1325,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,中国国航,CA3497,波音737-800（中型）,12:00,17:40,97%,1,1,1,1,0,0,0
1326,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,昆明航空,KY9719,空中客车A320（中型）,12:00,17:40,97%,1,1,1,1,0,0,0
1327,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,深圳航空,ZH9719,空中客车A320（中型）,12:00,17:40,97%,1,1,1,1,0,0,0
1328,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,南方航空,CZ6362,波音737-800（中型）,15:10,19:15,98%,1,0,1,0,1,0,1
1329,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,桂林,桂林市,广西壮族自治区,桂林两江国际机场T2,南方航空,CZ8554,波音737-800（中型）,15:10,19:35,97%,0,1,0,1,0,1,0
1330,嘉峪关,嘉峪关市,甘肃省,嘉峪关机场,上海,,上海市,上海虹桥国际机场T2,东方航空,MU2165,空中客车A320（中型）,13:35,19:15,97%,1,1,1,1,1,1,1
1331,大理,大理白族自治州,云南省,大理机场,普洱,普洱市,云南省,普洱思茅机场,南方航空,CZ8059,空中客车A319（中型）,9:30,10:40,91%,1,0,1,0,1,0,1
1332,大理,大理白族自治州,云南省,大理机场,普洱,普洱市,云南省,普洱思茅机场,重庆航空,OQ2059,,9:30,10:40,93%,1,0,1,0,1,0,1
1333,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,郑州,郑州市,河南省,郑州新郑国际机场T2,中国国航,CA3533,波音737-800（中型）,9:15,11:50,91%,0,1,0,1,0,1,1
1334,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,郑州,郑州市,河南省,郑州新郑国际机场T2,昆明航空,KY9727,波音737-800（中型）,9:15,11:50,91%,0,1,0,1,0,1,1
1335,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,郑州,郑州市,河南省,郑州新郑国际机场T2,深圳航空,ZH9727,波音737-800（中型）,9:15,11:50,91%,0,1,0,1,0,1,1
1336,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,郑州,郑州市,河南省,郑州新郑国际机场T2,祥鹏航空,8L9568,波音737（中型）,10:35,13:10,88%,1,1,1,1,1,1,1
1337,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,郑州,郑州市,河南省,郑州新郑国际机场T2,中国国航,CA3955,,11:20,14:10,80%,1,1,1,1,1,1,1
1338,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,郑州,郑州市,河南省,郑州新郑国际机场T2,西藏航空,TV9889,空中客车A320（中型）,11:20,14:10,80%,1,1,1,1,1,1,1
1339,沈阳,沈阳市,辽宁省,沈阳桃仙国际机场T3,郑州,郑州市,河南省,郑州新郑国际机场T2,昆明航空,KY9038,,11:50,14:20,82%,1,1,1,1,1,1,1
